-599.0039673,-210.2743225,-41.34401703,-22.36653137,-15.39634705,-3.920536518,-4.229951382,-4.757843018,-14.17596722,-6.92489481,-11.12646484,-10.80286884,-10.26071548,-8.939809799,-8.008924484,-0.707467914,-11.7369957,-10.19684601,-10.33438206,-9.623200417,-10.27855778,-8.94497776,36.05007172,38.20271683,4.127863407,-16.28145981,-14.59925175,-17.22146797,-181.6269989,-653.2863159,-800.9362793,-829.9979248,-1032.371948,-1165.218506,-1209.24292,-1290.216553,-1500.913818,-1579.062622,-1621.302246
-389.0343933,-75.51945496,-14.50370121,-18.87446594,-9.482493401,-5.86229229,-6.165526867,-6.454236031,-10.42873669,-8.677289963,-8.836803436,-8.771492958,-11.0982132,1.987877131,-7.398281097,-8.425304413,-7.721240044,1.837283611,25.84283638,34.18618011,24.66241837,13.99462986,0.708676696,-11.44190407,-17.32474136,-24.54677391,-29.23669815,-44.21609116,-486.9783325,-907.5924683,-1105.513306,-1180.686279,-1181.820923,-1354.354004,-1500.941284,-1483.983887,-1625.268555,-1771.177002,-1912.248169
-203.536438,-37.65097809,-16.99299622,-18.39761734,-5.003667831,-6.275742531,-9.429431915,-12.90617371,-6.819920063,-10.95144081,-13.04245281,-7.866226673,-7.318579197,31.49490929,-16.8262291,-9.305943489,-8.934585571,-0.921473861,-9.481451988,-9.999019623,7.312994957,-1.313287497,-14.99669075,-219.97789,-485.5932312,-559.5203247,-580.0482788,-633.2521362,-881.272583,-1155.353394,-1388.46521,-1534.526855,-1523.133423,-1539.322266,-1583.199463,-1809.347656,-1805.061157,-1987.473022,-2143.596924
-224.2335358,-11.80222702,-11.89339733,-17.53817749,-6.459379673,-6.350865841,-5.820552826,-9.856448174,-10.59977436,-4.241622925,-13.12812805,-12.44710064,-4.794416428,-7.595982552,-16.4433403,-18.1597538,-3.828742504,-2.057339668,25.41145325,27.6280899,-3.292756796,-13.16645718,-82.53694916,-620.1482544,-869.6605225,-1033.432617,-1098.516479,-1002.228271,-1164.429321,-1384.885742,-1561.136597,-1692.0896,-1804.877441,-1838.971191,-1879.453613,-1964.470825,-2091.566162,-2161.210449,-2277.122559
-218.7230072,-26.23020935,-9.216335297,-14.66582298,-15.72381401,-4.969357967,-3.53313756,-3.700289011,-5.175646305,-4.661690712,-6.738406181,-8.943109512,-9.084226608,17.22299385,-11.14420509,-9.798387527,-5.287388802,35.29431534,-2.917994976,-15.2485714,-14.03804684,-18.64131355,-71.90313721,-768.1229248,-1084.773071,-1312.560791,-1438.223877,-1422.195801,-1508.043579,-1639.827271,-1770.182861,-1903.858887,-2044.361694,-2130.804443,-2130.068359,-2092.846924,-2311.385986,-2315.364014,-2477.187744
-291.3483582,-61.59395599,-12.50327969,-16.06796837,-14.7023592,-12.50457764,-14.19682789,-15.99654865,-5.251395226,-6.122835159,-5.501307011,-8.910037041,-9.243136406,-9.417321205,-6.155425072,-3.870111465,-4.391674995,-9.409521103,-14.40549278,-15.38132191,-78.91078186,-283.7287598,-640.3591309,-1086.087524,-1350.969604,-1481.735718,-1626.411377,-1700.006836,-1803.136841,-1899.134277,-1987.603027,-2088.950684,-2212.159912,-2325.634277,-2366.214111,-2427.71582,-2483.953613,-2562.555664,-2613.489258
-585.1193848,-226.5032806,-25.89205933,-19.53883934,-16.48016548,-15.15476322,-13.87225342,-18.97063828,-19.94852638,-17.03881836,-14.32777119,-10.32722759,-8.631181717,-4.008051872,-5.266703129,-13.9223299,-18.11721992,-26.82362556,-42.96350861,-357.4312744,-816.1019287,-993.1539307,-1228.603882,-1493.410645,-1760.710815,-1625.303223,-1851.688843,-1895.187988,-2083.292969,-2152.887207,-2191.445068,-2242.859131,-2349.915771,-2465.992432,-2551.625244,-2605.51123,-2646.929199,-2702.479492,-2762.771973
-983.6414185,-223.9214935,-71.06713867,-23.41584015,-15.18737411,-12.83787918,-16.35830307,-15.91654205,-18.71623421,-18.04800606,-13.90349102,-19.49507713,-19.88873672,-19.80251122,-17.89460754,-30.41872787,-268.4844055,-627.9094849,-787.5092163,-979.1824951,-1302.815186,-1470.469604,-1670.094604,-1832.645386,-1984.205444,-1797.656006,-1958.512085,-2085.334229,-2149.555908,-2343.483154,-2372.119385,-2448.373047,-2487.914795,-2618.558838,-2704.634277,-2796.19751,-2716.974854,-2879.900391,-2913.36792
-1175.042847,-572.4924316,-215.8136902,-29.63921165,-6.258802891,-4.898251534,-10.304286,-37.07452393,-57.86750031,-34.49008942,-25.54376411,-240.9835968,-205.8849792,-202.6608582,-364.8039246,-528.5100708,-869.0982666,-1150.658325,-1325.576538,-1463.193481,-1516.433105,-1855.883301,-1943.513184,-2099.036377,-2251.043945,-2036.193726,-1947.509521,-2109.867676,-2310.057373,-2374.365723,-2499.167725,-2574.112305,-2701.167969,-2755.685059,-2813.86084,-2932.976563,-2969.858154,-3010.464355,-3073.446533
-1370.241333,-979.9497681,-519.5172119,-214.4267426,-13.34837246,-0.350125402,-242.4838867,-352.1561279,-201.4531555,-239.7802887,-378.0848999,-627.1367798,-699.3014526,-848.5080566,-1232.975464,-1082.726196,-1763.107544,-1530.135498,-1681.956299,-1837.715088,-1893.568359,-2102.044678,-2253.367188,-2240.951172,-2401.712158,-2301.19751,-2198.949219,-2199.279785,-2467.367188,-2508.42041,-2584.766846,-2697.763428,-2784.320313,-2877.342773,-2959.90918,-3003.279785,-3107.558105,-3148.029053,-3189.173096
-1493.71814,-1234.254395,-745.4723511,-312.0717773,-207.9975586,-394.5011597,-749.4321899,-953.4142456,-830.2099609,-785.114624,-1023.733521,-1228.302124,-1288.137207,-1475.143921,-1850.212891,-1566.992188,-1690.937012,-1807.891357,-1934.474487,-2081.251953,-2192.119141,-2304.846436,-2447.947754,-2507.498291,-2520.663086,-2513.972168,-2455.28125,-2317.613037,-2461.841064,-2670.01123,-2694.643066,-2765.735352,-2879.002441,-2941.126709,-3038.395508,-3132.768555,-3167.394531,-3258.26001,-3298.910156
